id,APP_NAME,USER,DATE,STAR,LIKE,TITLE,COMMENT,OS
,YouTube,안명하신지아,2022-02-10T18:50:24-07:00,1,0,느낀점,안녕하세요. 유투브 어플 유저 입니다. 기존에 아이폰 갤럭시 아이패드 데스크탑 맥북 등등 다양한 기기들에서 유투브 브라우저 및 어플리케이션을 사용해보면서 이거는 유투브가 개선을 잘했다 못했다 하는부분을 다양하게 겪었습니다 제가 계속적으로 다양한 환경에서 느낀점을 간략하게 말씀드리고 싶어 이렇게 리뷰를 적습니다.  1. 유투브 영상을 시청중에 전체화면모드나 스크롤을 넘길려구 할때 아이콘이 뜨게하기 위해서는 화면을 1초간 꾹 눌러야하는점이 불편하게 느껴졌습니다. 작은 화면으로 영상을 시청하다 바로 전체화면으로 넘어가려고 하려면 화면을 1초이상 누르고 있어야 전체화면 아이콘이 우측 하단에 뜨고 그걸 눌러야 전체화면으로 전환되는점이 뭔가 거쳐야할 단계가 더 늘어난것처럼 느껴져서 불편하다 느껴진거같습니다. 보통 화면 회전기능을 잠궈놓는 저와 같은 입장에서는 불편했습니다. 잠금장치없이 화면이 터치 실수로 인해 넘어가거나 한다는 점을 고려해 이런기능을 넣은거같은데 대부분에 유투브 영상들은 영화처럼 러닝타임이 길지 않기때문에 사람들도 빠르게 영상을 보고 넘기고 그렇게 내가 원하는 영상을 찾더라도 영상자체가 영화처럼 긴경우도 없을뿐더러 스킵을 자주 사용하는 유저라면 더더욱 이게 크게 나가올수 밖에 없습니다. 유투브 영화를 시청하는경우에만 이 설정을 유지 하는게 좋을거같고 그 밖에 영상들을 볼때에는 업데이트 이전처럼 터치한번이면 일시정지 버튼 전체화면버튼 등이 나오게 했으면 좋겠습니다. 2. 쇼츠 영상이 더 확고한 방향성이 생기면 좋겠습니다. 저도 동일하게 유투브 채널을 운영하고 있는입장에서 지금에 유투브 쇼츠는 단순히 유투브가 그렇게 되게 강요하고 있는 입장이라고 생각합니다. 이말은 즉슨 누구는 아직도 그래서 유투브 쇼츠? 그게 뭔데 라고 생각할수도 있을것입니다. 물론 유투버 입장에서 쇼츠는 메리트가 있죠 쇼츠태그를 입력하면 노출률도 높힐수 있고 채널홍보가 될수도 있다는 점에서는 말이죠. 하지만 단순히 유저들은 크게 좋다는 점이나 독보적으로 이기능이 필요하다는 아직 잘 모르고 있을것입니다. (제가 느낀바는 그렇습니다.) 누구는 기존에 인스타 틱톡 등을 따라하고 있다고 느낄수도 있을것이고 변질?에 대해 불편함을 느낄수도 있을것입니다. 인스타도 페이스북도 유투브도 다 비슷한 모양새로 바뀌고 있는 현실입니다. 모든것들을 수용하려고 하는 자체의 문제라기보단 똑같이 가려고 하는게 문제점인거같습니다. 유투브 쇼츠에서는 타 어플과는 다른점을 구축해야 유저입장에서도 유투버 입장에서도 유투브가 더 좋은방향으로 나아갈수 있는 부분이라고 생각합니다. 쇼츠를  더 많이 노출시켜야하고 지금에 쇼츠를 보면 메인페이지를 들어가서 상단에 위치해 좌측스크롤하게끔 되어있는데요 양이 그렇게 많지가 않고 다양하지 않습니다. 진짜 영상들이 계속 반복되어 띄워지는 경우도 허다 했습니다. 다양한 영상들의 노출률을 높혀주세요. 그리고 리사이클이 계속적으로 골고루 돌수 있게끔 개선시켜주세요  3. 유투버 입장에서 핸드폰으로 쇼츠를 게시할때와 피씨로 게시할때 다른점 핸드폰에서는 쇼츠음악을 15초 이내로 사용할수 있게끔 되어있는데 피씨에선 무료로 음악을 사용할 수 있는 기능이 아직없어 불편합니다. 개선부탁드립니다.  감사합니다!,ios
,YouTube,ㅣ콩난ㅣ,2022-02-10T17:08:38-07:00,1,0,"15초 광고 스킵 불가, 화질 등 왜 점점 퇴화하는지",어휴,ios
,YouTube,렉좀 없애봐,2022-02-10T14:46:50-07:00,3,0,아이폰 11 쓰는데 화면 버그 저만 있음 ?,현재 몇일전부터 유튜브 조금만 보면 화면 터치가 안됩니다. 일시정지 하고싶은데 정지버튼이 화면을 터치해야 뜨는데 터치도 안먹음.. 보통 화면잡고 위로 아래로 하면 화면 크기가 바뀌니까 그것도 괜찮고 15초이상 넘어가기나 화면 꾹 눌렀을때 임의적으로 좌우로 초/분 구간 넘어가는건 되는데 일시정지가 안되네요 왜지 ?,ios
,YouTube,아씨진짜놔,2022-02-10T12:07:38-07:00,4,0,업데이트 할 때마다 문제 추가네요.,아이패드용에 댓글 위치도 이상해지더니 화면 터치를 2초 이상 눌러야 재생 자막설정이 뜨고 ㅋㅋㅋ 대체 뭘 어떻게 건드리는 건가요?,ios
,YouTube,__~,2022-02-10T08:47:22-07:00,3,0,다 좋은데 아이패드로 영상 터치 안됨,영상 터치하고 정지버튼이 나와야되는데 안나오네요... 다시 깔아도 그러고며칠째 이러는 중입니다... 유튜브 나갔다 들어오면 되긴하는데 또 시간지나면 안됨,ios
,YouTube,8차방정식,2022-02-10T08:37:07-07:00,1,0,"최대의 플랫폼, 최악의 앱 개발","나날이 많아지고 길어지는 광고 영상은 그렇다고 쳐도 유튜브 화질 선택, 모바일 환경에서 영상 세분화 구간 넘어갈 때 더블클릭하면 5초만 넘어가는게 아니라 구간 스킵되는 거, 예전보다 많아진 버그, 너무 실망스럽다",ios
,YouTube,bladi putin,2022-02-10T08:11:24-07:00,1,0,코스트코같은 UI,미국 종특.  실은 뚱뚱하고 게으른데다 양아치인데 험블하고 합리적인척 오짐. 대량생산 대량분류 정보 잔뜩모아놓고 똑똑이 이과생들이 sorting해서 시청자들한테 콘텐츠보여주는 앱.  UI도 예쁘지도 않고 러프해 게으르고 그냥 미국같애. 암내나.  그리고 알고리즘 노출 구조  유튜브 크리에이터 수익구조  좀 속시원히 공개해. 똥개들아.  불리하면 privacy theory. 양아치들.,ios
,YouTube,선영:),2022-02-10T06:14:33-07:00,1,0,저만 그런가요?,요즘 유튜브 동영상 보면 봣다고 표시되는 빨간선?도 안되잇고 기록 들어가봐도 본거 안떠잇어요 왜이러나요ㅡㅡ,ios
,YouTube,좋아요💓,2022-02-09T23:11:44-07:00,5,0,계륵? 인가 이게..?,나를 새벽까지 이끌게 하지만  나를 크게 변화시켜준 좋은 것,ios
,YouTube,ㄲㄲㄲㄲㄲㄲㄲㄲㄱㄱ,2022-02-09T20:26:39-07:00,3,0,쇼츠 좀...,실행시 쇼츠가 먼저 실행됨.... 언제부터인지 모름 .. 전에는 안그랫음..아이폰12 임,ios
,YouTube,차쿠미,2022-02-09T16:19:19-07:00,4,0,자막 기능에 한글 번역 기능 넣어주세요.,댓글 한글로 번역해서 볼 수 있는 기능 좋습니다.  영상의 영어나 독일어 자막을 한글로 번역해서 자막을 볼 수 있는 기능을 넣어주셨으면 합니다.,ios
,YouTube,수징수징,2022-02-09T13:15:14-07:00,3,1,숏츠 일반영상으로좀 보고싶습니다,13년도 부터 유튜브 시청하고 19년도 11월부터 현제까지 유튜브 프리미엄을 쓰고있는 사람으로써 처음으로 리뷰 씁니다 숏츠의 불편한점을 먼저 고쳐주지 일반영상으로 볼수있는거를 먼저막으면 어쩌자는건지 모르겠습니다. 이건 그냥 기존 유저들을 기만하는 행위가 아닌가싶습니다 13년도부터 유튜브가 많이 변화해왔지만 제일 싫은게 숏츠를 일반영상으로 못보는겁니다 광고야 회사도 수익이 있어야하니깐 이해를 했다만 광고스킵이 안돼는것과 광고가2개 있는건 저의 지갑으로 해결할수있었습니다 그런데 숏츠가 나오는건 그러려니했는데 이건 진짜 선을 넘은것같습니다 1분조차 안돼는 영상을 넘기지도 못하고 댓글쓰면서 보지도 못하고 틀어놓고 딴 영상을 찾지도 못하고 진짜 비유를 하자면 군대에서 용사들이 문제가 있어서 건의를 하는데 문제해결할 생각을 안하고 그냥 용사를 입막음하는거랑 다름이 없다고 생각이 듭니다 시계가 멈춰있어서 건전지를 사오면 되는데 굳이 손목시계를 사오는것같습니다. 닭잡는데 소잡는칼로 난도질 하는것 같습니다. 바퀴벌레 잡아야하는데 그냥 집을 폐쇄시키는것같습니다. 제 리뷰는 묻히겠죠 그런데 그 아무나 제 리뷰를 한번이라도 읽고 여러분도 좀 생각해보십시오,ios
,YouTube,분홍색복어,2022-02-09T10:41:51-07:00,4,0,재생버튼,왜 화면을 클릭해도 재생버튼이 안뜨죠ㅠㅠ 그리고 광고는 요즘에 왜케 길어진거죠..,ios
,YouTube,"ㅡㅡ..ㅡㅡㅡ..,ㅡ",2022-02-09T09:32:30-07:00,4,0,유튜브 PIP 모드 자막,유튜브 PIP 모드 사용할 때 자막도 같이 볼 수 있게 해주세요 🥲 아니면 제가 설정을 안한 걸까요,ios
,YouTube,베나아버트마층ㅁ,2022-02-09T09:11:11-07:00,3,0,더보기란 위로 크게 올라오는 거 수정해주세요,이거 제 핸드폰만 그런지 모르겠는데 영상 더보기란은 손가락만 대도 화면 전체로 올라와버려서 영상이 멈추고 불편해요 수정 좀..;,ios
,YouTube,tóc ngoc sun,2022-02-09T06:42:38-07:00,5,0,Nhờ có YouTube mà e học được nhiều điều lắm ạ,Rất thích,ios
,YouTube,jakkajdjdj,2022-02-09T05:06:14-07:00,4,0,이젠 없으면 안 되는!!,다 마음에 들지만 시청 완료 표시가 사라지는 게 개선됐으면 합니다,ios
,YouTube,양밥통,2022-02-09T03:11:58-07:00,4,0,댓글작성시 오류,댓글작성이 안되요 자꾸 오류라는 창이 떠요 ㅜ,ios
,YouTube,박상찬,2022-02-09T01:14:33-07:00,5,0,유튜브 앱 너무 잘만들었어요,확실히 대형 플랫폼 답게  사소한거 하나 다 잘 만들었네요,ios
,YouTube,광고만 제발ㅜㅜ,2022-02-08T21:05:56-07:00,3,0,광고가 너무 많아요,그 문제만 빼면 완벽합니다.,ios
,YouTube,로얄패스가격,2022-02-08T19:25:24-07:00,1,0,결제 오류 해결해주세요.,돈 2번 빠져나갔어요. 재입금 부탁드립니다. 저번에 리뷰남겼는데 아직도 입금이 안 되었네요. 빨리 부탁드려요.  몇번이나 이런 일이 있는데 해결이 안 되나요?,ios
,YouTube,돈다이,2022-02-08T18:37:01-07:00,1,0,화면터치 시 일시정지 및 자막 화질 설정 안뜸,이거 오류 같은데 하루 빨리 픽스해쥬세요,ios
,YouTube,phoenix 5644,2022-02-08T18:05:37-07:00,5,0,⭐️⭐️⭐️⭐️⭐️⭐️,아주 좋음,ios
,YouTube,어링유르,2022-02-08T07:35:27-07:00,4,1,아이패드로는 유튜버들 커뮤니티,아이패드로는 유튜버들 커뮤니티 들어가면 왜 지원안된다고 뜨나요? 아이패드론 못보나요? 이거 개선되었으면 합니다,ios
,YouTube,제에에에발 봐아주우세에에ㅔ요,2022-02-08T05:41:47-07:00,2,0,나한테,왜그래ㅠ,ios
,YouTube,사진크기ㅠ,2022-02-08T05:00:27-07:00,4,0,유튜브 차단 기능 좀 만들어 주세요,"다른 건 그냥 그럭저럭 잘 쓰고 있는데요,, 유튜브 차단 기능 좀 만들어 주세요,,, 선정성이 높은 영상을 올리는 계정이나, 분란을 일으키는 댓글 계정들 차단해서 아예 보고 싶지가 않습니다. 계정 차단 기능 이미 있는 거 알지만 그건 상대방에게 저의 계정이 보이지 않을 뿐 저에게는 그 사람의 계정이 보인다는 것이 마음에 들지 않아요. 댓글 신고도 한 두번이지 항상 제자리 걸음이라는 생각이 듭니다. 여기  리뷰 하나하나 꼼꼼하게 잘 읽으시는지는 모르겠지만 스쳐가다 저의 리뷰가 보이신다면 고려해주시길 바랍니다.",ios
,YouTube,무역인,2022-02-08T04:50:30-07:00,5,0,윤호찌,영상 늘 같은 패턴이지만 그 속에 맛과 열정과 노력이 있어 넘 좋아요 성공할겁니다 윤호찌,ios
,YouTube,신한이최고,2022-02-08T03:13:24-07:00,2,0,야,"이거 업뎃했는데 왜 계속 재생버튼 안나오는데 열받는다,, 프리미엄하는데도 이지경",ios
,YouTube,빡빡이경찰관,2022-02-08T01:52:44-07:00,1,1,유튜브 왜 병신됨?,갑자기 화면 터치해도 재생버튼이 안뜸 ㅋㅋㅋ 삭제했다 다시깔아도 똑같네,ios
,YouTube,바우0101,2022-02-08T01:33:18-07:00,3,0,백 그라운드 불편,음악을 들을 때에 백 그라운드가 안되서 정말 불편합니다. ㅠㅠ,ios
,YouTube,배완전땡김,2022-02-08T01:07:17-07:00,1,1,영상재생이,안돼요 한 몇초 재생되다가 지혼자 멈추고 반복..,ios
,YouTube,콜옵하지마세요,2022-02-08T00:56:06-07:00,2,0,고칠거 많네요,1. 쇼츠영상 탭과 일반 탭간의 전환시 화면 프리징 현상 자주 일어남 2. 알림 무음모드가 아닌데도 불구하고 알림소리가 안나옴. 다른 앱들은 정상작동함 3. 점점 더 늘어나는 광고시간. 1분짜리같은 짧은 영상 보려고 30초 광고를 본다는게 역겨움,ios
,YouTube,구독자 오류,2022-02-07T23:11:32-07:00,5,0,구독자 오류 좀 고쳐주세요,안녕하세요 유튜브를 재밌게 사용하고 있는 사람입니다. 며칠 전 제가 구독자 오류가 난 것 같아 유튜브에 떠도는 구독자 확인 방법으로 찾아보니.. 20명인 줄 알았던 제 채널의 구독자가 40명이더라고요! 이렇게 오류가 심해도 되는 건지 모르겠네요. 저는 분명 정당한 방법으로 구독자를 늘렸는데 왜 오류처리 된건지 모르겠어요. 다음 업데이트 때는 이런 구독자 오류 좀 해결해 주시면 감사하겠어요!,ios
,YouTube,고쳐주새요요요요요,2022-02-07T22:24:07-07:00,1,0,재생,재생 멈춤 버튼이랑 전체 화면으로 보기는 버튼이 안보입니다 눌러도 안뜹니다,ios
