APP_ID,APP_NAME,USER,DATE,STAR,LIKE,TITLE,REVIEW
1520354659,오딘: 발할라 라이징,호성동치티,2022-01-25T19:04:39-07:00,5,0,어렵긴하지만..,재미도 동반해서 있어요 소과금도 할만하다 생각됩니다
1520354659,오딘: 발할라 라이징,김꽃님잉,2022-01-24T09:32:09-07:00,1,0,진짜 궁금해서 그러는데 도대체 니들 보호조치 하는 기준이뭐냐?,작업장 캐릭들 보호조치 허구헛날 사흘이 멀다하고 툭하면 먹이드만 요즘은 뜸하네?? 내가 삼실 출근하면 그거 조치 푸느라 귀찬아 죽겠는데 계정마다 신용카드 번호 계정주인 전화번호 적어논 목록보고 전화걸어서 인증해주라는것도 하루이틀이지 ㅡㅡ 하여튼 그거 요즘 안해서 편하긴한데? 왜 아무짓도 안한 내 캐릭을 데려가니? 내가 어이가 없는게 난 오딘 하지도 안을뿐더러  내가 하는일이 작업장 캐릭 스팩 인벤정리 그런거라 대충 알아야뭘하지 싶어서 내폰으로 틈틈히 시간나면 하곤 했는데 응? 뭐지? 내카톡 2차 인증까지 걸어논 캐릭인데 조치 걸어떠라? ㅋㅋ 구래서 혹시나 하고 사장님 한테 전화하니깐 사무실캐릭들은 잘돌아가고 있다더라? ㅋㅋ  도대체 니들 기준이 뭐냐 뭘보고 잡아가냐?  나 참 그냥 욱기드라 엄한 캐릭 잡지말고 일좀 똑바로해 덕분에 요즘 삼실캐릭들 조치 안들어와서 편하긴해서 고맙다만 암튼 진짜 궁금해서 올려본다 엉뚱한 일반유져 쓸어담지말고 똑바로 일좀해라
1520354659,오딘: 발할라 라이징,gotcha-_-,2022-01-23T03:17:35-07:00,5,0,찐으로 잼나는 겜,비쥬얼 좋고~액션 다 좋은 겜
1520354659,오딘: 발할라 라이징,라그니로그,2022-01-22T04:44:27-07:00,2,0,아이패드 자꾸 튕깁니다,안녕하세요 신규유저입니다 오딘 해볼려구하는데 아이패드로 접속하는데 게임중에 자꾸튕깁니다 업데이트 바랍니다
1520354659,오딘: 발할라 라이징,ㄹㄴ아여ㅗㅇ퍼ㅏㅠ,2022-01-21T06:14:06-07:00,1,0,..?,앱스토어에 -마이너스점수 있으면 한 -1조점? 그정도 주고싶네여
1520354659,오딘: 발할라 라이징,비극이까꿍,2022-01-21T03:11:59-07:00,5,0,소쓰하구마,쏘스하구밤뉴
1520354659,오딘: 발할라 라이징,ㅊㅌ홏ㅇ,2022-01-20T03:55:19-07:00,1,0,아무것도 안했는데 밴 당하는 게임,무과금 유저고 레벨 48까지 세인트 팔라딘 키웠음 재밌게 하고 있는데 갑자기 영구정지. 열받아서 이유를 물어보니 다수의 계정과 작업장 으로 의심되는 기록이 있다고 한다. 살다살다 ㅋㅋ 카카오 아이디 하나로 회사 집에서 다른 와이파이 쓰는 것 말고는 한게 없는데 뭐 이런 게임이 다 있을까 그만하고 접으라는 뜻으로 알고 접는다 나야 무과금이지만 핵과금러들은 이런 일 당하면 진짜 빡칠듯 어쨋든 즐기다가 접는다
1520354659,오딘: 발할라 라이징,김갱스토,2022-01-19T23:59:42-07:00,5,0,귿가,귿귿
1520354659,오딘: 발할라 라이징,요***,2022-01-19T23:47:12-07:00,5,0,몇개월째 하고 있는 유일한 게임,재미있게 하고 있네요
1520354659,오딘: 발할라 라이징,너무좋아러,2022-02-11T17:10:51-07:00,5,0,굿굿,굿굿곳
1520354659,오딘: 발할라 라이징,임주윤,2022-02-10T19:18:00-07:00,1,0,도라이들많음,가만히 있는 애들 다 죽이고 다니는데 신고도 없고 ㅠㅠ.. 토나와용
1520354659,오딘: 발할라 라이징,라면에한잔,2022-02-10T09:14:12-07:00,1,0,훈장 모아 영웅 뽑기 거지 같음,3만 이상만 되면 마을의뢰가 거지같이 안줌. 너무 티남!!!  서민은 하지 말아야 할 게임   서버에 사람도 몇년 없음
1520354659,오딘: 발할라 라이징,패치땜에폭망,2022-02-09T02:48:49-07:00,1,0,업뎃만 하면 사라지는 게임,업뎃만 하면 한달 죽어라 해서 초기화되네요 처음은 카카오연동했고 두번째는 게스트 로그인했는데.. 계정 다시 로그인하면 비자카드 있어야 되고.. 점점 게임의 재미도 없고 헤볼만큼 해본 게임들중 하나였네요. 다시 접속하는게 뭐 그리 어렵게 해두셨는지 도무지 이해가 안가네요 필요한 사람만 추가 비번 설정을 만들면 되지 단순하고 재밌게 즐기는게 게임인데.. 말이죠
1520354659,오딘: 발할라 라이징,@mio85718571,2022-02-09T00:39:35-07:00,5,0,굿,좋아요
1520354659,오딘: 발할라 라이징,오렌지100,2022-02-08T05:43:17-07:00,1,0,개발자님,빌란트한테가면 튕김현상 해결해주세요ㅠ 깨고 싶어서 오기 생기네요 노트북도 튕겨 휴대폰으로도 튕겨 왜그러는건가요..
1520354659,오딘: 발할라 라이징,하띠하띠,2022-02-07T05:08:28-07:00,5,0,역시는 역시?,오딘 처음에는 재밌게 하며 검사도 접음.. 약간의 현질을 하며 게임시작 하지만!!! 레벨에 맞지 않는 퀘스트 몬스터보다 렙 높아도 투력이딸려서 퀘스트 진행불가 결국은 현질.. 아바타 와 탈것 템도 영웅 등급은 껴야 진행가능할정도 확률은 또 말도 안되게 안좋음 뭐 운빨게임이라하겠지만.. 바쁜 직장인이 게임하기엔 너무 조건이 안좋음 그렇다고 템을 퍼주는것도 아님 .. 한참 레벨 낮은곳에서 자기전 자동사냥 돌려도 일어나면 포션다써서 죽거나 누가 죽임; 결국은 현질 안하면 강해지지도 않고 그냥 죽음.. 던전에서 ai모드 불가… 기대한것보다 실망이 너무 큼… 한줄요약 누가 돈을 많이썼느냐가 결국엔 랭커임 ㅇㅇ..
1520354659,오딘: 발할라 라이징,Zndjhwbsk,2022-02-06T06:53:31-07:00,5,0,ㅋㅋ,할만해
1520354659,오딘: 발할라 라이징,장동현_,2022-02-06T03:47:17-07:00,5,0,이게 맞나싶습니다,제 핸드폰이 후진것도 아니고 게임 접속 해서도 다운로드만 30여분간 하고 튜토리얼 끝나고 15레벨쯤 되고 한번 튕기더니 그후부터 네트워크 오류라 하면서 게임 접속도 안됩니다 그리고 현질유도 오지게 심하고 이 게임 정말 비추천 드리고 싶습니다 괜히 그래픽이니 게임설정이니 속지마시고 애초부터 시작을 안하는게 맞는것 같습니다 게임 접속하지도 못해서 고객센터 제끼지도 못하고 있습니다 하지 마세요 여러분
1520354659,오딘: 발할라 라이징,싸스남,2022-02-05T06:21:53-07:00,1,0,빌란트 퀘스트 오류만,빌란트가 지붕위에 있음
1520354659,오딘: 발할라 라이징,아들둘 독수공방,2022-02-04T22:05:58-07:00,1,0,개인인증하라며 개임차단 ㅡㅡ,개인인증처리하라고 해서 카카오 들어가서 진행했더니 결국 카드인증하라고 뜨는 뭐하자는건지 카드없은사람은 개임하지도 말라는 참 보안중요하지만 적당히 해야지 ㅡㅡ
1520354659,오딘: 발할라 라이징,하이건모,2022-02-04T16:52:21-07:00,1,0,운영자님 겜이 튕겨요,빌란트 찾아가기 서브퀘인데 말걸면 튕깁니다….
1520354659,오딘: 발할라 라이징,Ssosso27,2022-02-04T09:49:07-07:00,5,0,Good,요즘 오딘 하는 맛이 삶
1520354659,오딘: 발할라 라이징,동이내세킹,2022-02-04T09:37:30-07:00,3,0,접속,마을에가있는 캐릭은 접속이자꾸꺼지네요 해결좀해주세요
1520354659,오딘: 발할라 라이징,역시알투,2022-02-04T04:05:13-07:00,5,0,오딘 무소과금만 해도 재미있는 게임,오딘 리니지류게임처럼 현질없이 게임진행도 어렵지 않아서 진입장벽도 낮고 게임 아이템도 수급하면서 장비 업글하기도 무난하고 리니지보단 백배 좋네요
1520354659,오딘: 발할라 라이징,Stepany_sun,2022-02-03T17:18:45-07:00,3,0,빌란트... 빌란트 퀘를 없애주던지,빌란트를 없애주던지 ㅜㅜ 고쳐주세요  서브퀘 이런거 남는거 진짜 거슬려요 ㅠㅠㅠ
1520354659,오딘: 발할라 라이징,아이디가딱히없어요,2022-02-03T03:03:16-07:00,5,0,빌란트??,서브퀘중 신비한사내인가요 지붕위에 서있어서 퀘진행이안되네요 벌써 열번째 게 게임이튕기는데 버그인가요?? 조치부탁드립니다
1520354659,오딘: 발할라 라이징,셔찬,2022-02-03T01:16:59-07:00,1,0,결제취소,결제 취소했더니 계정을 정지시켜버렸네요 환불을해주던지 계정을풀어주세요 이용하지도못하는 계정을환불도안해주시면 어떡합니까?
1520354659,오딘: 발할라 라이징,skdjhxid,2022-02-02T17:59:47-07:00,3,0,업데이트 오류,오딘 업데이트를 하고 다시 들어갔는데 카카오 계정이 삭제되어있고 캐릭터도 없어졌는데 이거 다시 복구가능할까요
1520354659,오딘: 발할라 라이징,프리버,2022-02-02T03:25:47-07:00,5,0,"과금, 신의영역에 도달하다!",ㅇㅇ
1520354659,오딘: 발할라 라이징,하헤허,2022-02-01T20:24:37-07:00,5,0,아직 재미 쏠쏠,재미있는데?
1520354659,오딘: 발할라 라이징,너모넘모 ㅈ미쏙,2022-02-01T20:01:35-07:00,5,0,Good,원래 rpg 안하는데 이건 너무 재미있네요 그래픽도 굿
1520354659,오딘: 발할라 라이징,병신네아버,2022-02-01T04:05:46-07:00,1,0,서버 관리 참 좆같이도 한다 ㅎㅎ 어매듸진년들 ㅋㅋ,꼭 느그 주식같다 병신앰뒤년들
1520354659,오딘: 발할라 라이징,남탱이a,2022-01-31T23:25:17-07:00,3,0,오딘 빌란트 찾아가기 튕김니다 개선 해주세요,1장 서브퀘스트 빌란트 찾아가기 미션 계속 튕깁니다  개선해주세요
1520354659,오딘: 발할라 라이징,아아이처어유처,2022-01-31T07:24:41-07:00,5,0,굿,굿굴
1520354659,오딘: 발할라 라이징,우가관,2022-01-31T05:29:34-07:00,5,0,굿겜,굿
1520354659,오딘: 발할라 라이징,말표닷,2022-01-30T05:18:43-07:00,5,0,최고겜,갓카오 그러나 운영은….아놔
1520354659,오딘: 발할라 라이징,작두총각,2022-01-29T18:46:09-07:00,5,0,꿀잼,개꿀잼!
1520354659,오딘: 발할라 라이징,전설은 언제쯤,2022-01-29T18:02:54-07:00,5,0,전설 좀 줘요;;;;;;;,아놔 정말 ㅠㅠ
1520354659,오딘: 발할라 라이징,0릴리0,2022-01-29T17:44:23-07:00,5,0,재미있는~,할수록 재미있는 게임이네요^^
1520354659,오딘: 발할라 라이징,leospwkwnc,2022-01-29T07:17:31-07:00,2,0,게임자체는 맘에든다 근데 1점인 이유,"모바일 게임은 가벼워야 하거늘, 그래픽에 신경쓰다조니 최적화도 부족하고 모바일게임이 용량이 14GB. 너무높다."
1520354659,오딘: 발할라 라이징,dbstmdcjs,2022-01-28T19:41:24-07:00,5,0,갓겜,갓겜
1520354659,오딘: 발할라 라이징,도도남편,2022-01-28T00:52:00-07:00,5,0,빌란트 퀘스트 고치라구요..,빌란트 지붕에 잇고 부비면 팅긴다구요 제발 이 내용 위에 보고해주세요 씨에스팀
1520354659,오딘: 발할라 라이징,망고별명짓기힘드네,2022-01-27T22:01:36-07:00,5,0,ㅇ,ㅇㅇ
1520354659,오딘: 발할라 라이징,하명수,2022-01-27T17:20:54-07:00,5,0,정형적인 리니지류 게임,그나마 아직은 리니지보단 혜자임
1520354659,오딘: 발할라 라이징,허소소,2022-01-27T08:52:37-07:00,4,0,전검을 너무 자주 하시는거 아닌가요???,한번에 좀 하셨으면 좋은데 게임을 기대하고 키면 종종 점검중이라 할때 참 허탈 하네요
1520354659,오딘: 발할라 라이징,용사마12,2022-01-27T08:27:56-07:00,1,0,점검,점검만 함
1520354659,오딘: 발할라 라이징,음뭐랄까훗냥,2022-01-27T00:48:43-07:00,2,0,점검좀 그만!!,점검좀 제발 그만
1520354659,오딘: 발할라 라이징,schneidjdjs,2022-01-27T00:20:24-07:00,5,0,무과금도 노력하면 할수있는게임,1000이상 과금했고 자신이 능력이 되거나 하면 라인 들어가서 재밌게 즐길수 있음 그렇지 않아도 쌀먹가능 옆집 TJ는 절대 이렇게 못하지
1520354659,오딘: 발할라 라이징,양양갱쓰,2022-01-26T23:38:43-07:00,1,0,과금 안하면 힘든게임,50만원 넘게 과금해도 티가 안남 몬스터 너무 쌤 레벨업 하기 힘듬 메인퀘 깨기가 힘들어서
1520354659,오딘: 발할라 라이징,ㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜㅗㅜ흏,2022-01-26T05:42:08-07:00,1,0,UI가 안떠요 1월 26일 업뎃하고..,UI가 안뜨는데 어케 해요..점검도 엄청기다렸는데 조치가 아직까지도 안되어있네요.. 개선좀 빨리부탁드려요 ㅡㅡ
1520354659,오딘: 발할라 라이징,호성동치티,2022-01-25T19:04:39-07:00,5,0,어렵긴하지만..,재미도 동반해서 있어요 소과금도 할만하다 생각됩니다
1520354659,오딘: 발할라 라이징,김꽃님잉,2022-01-24T09:32:09-07:00,1,0,진짜 궁금해서 그러는데 도대체 니들 보호조치 하는 기준이뭐냐?,작업장 캐릭들 보호조치 허구헛날 사흘이 멀다하고 툭하면 먹이드만 요즘은 뜸하네?? 내가 삼실 출근하면 그거 조치 푸느라 귀찬아 죽겠는데 계정마다 신용카드 번호 계정주인 전화번호 적어논 목록보고 전화걸어서 인증해주라는것도 하루이틀이지 ㅡㅡ 하여튼 그거 요즘 안해서 편하긴한데? 왜 아무짓도 안한 내 캐릭을 데려가니? 내가 어이가 없는게 난 오딘 하지도 안을뿐더러  내가 하는일이 작업장 캐릭 스팩 인벤정리 그런거라 대충 알아야뭘하지 싶어서 내폰으로 틈틈히 시간나면 하곤 했는데 응? 뭐지? 내카톡 2차 인증까지 걸어논 캐릭인데 조치 걸어떠라? ㅋㅋ 구래서 혹시나 하고 사장님 한테 전화하니깐 사무실캐릭들은 잘돌아가고 있다더라? ㅋㅋ  도대체 니들 기준이 뭐냐 뭘보고 잡아가냐?  나 참 그냥 욱기드라 엄한 캐릭 잡지말고 일좀 똑바로해 덕분에 요즘 삼실캐릭들 조치 안들어와서 편하긴해서 고맙다만 암튼 진짜 궁금해서 올려본다 엉뚱한 일반유져 쓸어담지말고 똑바로 일좀해라
1520354659,오딘: 발할라 라이징,gotcha-_-,2022-01-23T03:17:35-07:00,5,0,찐으로 잼나는 겜,비쥬얼 좋고~액션 다 좋은 겜
1520354659,오딘: 발할라 라이징,라그니로그,2022-01-22T04:44:27-07:00,2,0,아이패드 자꾸 튕깁니다,안녕하세요 신규유저입니다 오딘 해볼려구하는데 아이패드로 접속하는데 게임중에 자꾸튕깁니다 업데이트 바랍니다
1520354659,오딘: 발할라 라이징,ㄹㄴ아여ㅗㅇ퍼ㅏㅠ,2022-01-21T06:14:06-07:00,1,0,..?,앱스토어에 -마이너스점수 있으면 한 -1조점? 그정도 주고싶네여
1520354659,오딘: 발할라 라이징,비극이까꿍,2022-01-21T03:11:59-07:00,5,0,소쓰하구마,쏘스하구밤뉴
1520354659,오딘: 발할라 라이징,ㅊㅌ홏ㅇ,2022-01-20T03:55:19-07:00,1,0,아무것도 안했는데 밴 당하는 게임,무과금 유저고 레벨 48까지 세인트 팔라딘 키웠음 재밌게 하고 있는데 갑자기 영구정지. 열받아서 이유를 물어보니 다수의 계정과 작업장 으로 의심되는 기록이 있다고 한다. 살다살다 ㅋㅋ 카카오 아이디 하나로 회사 집에서 다른 와이파이 쓰는 것 말고는 한게 없는데 뭐 이런 게임이 다 있을까 그만하고 접으라는 뜻으로 알고 접는다 나야 무과금이지만 핵과금러들은 이런 일 당하면 진짜 빡칠듯 어쨋든 즐기다가 접는다
1520354659,오딘: 발할라 라이징,김갱스토,2022-01-19T23:59:42-07:00,5,0,귿가,귿귿
1520354659,오딘: 발할라 라이징,요***,2022-01-19T23:47:12-07:00,5,0,몇개월째 하고 있는 유일한 게임,재미있게 하고 있네요
1520354659,오딘: 발할라 라이징,너무좋아러,2022-02-11T17:10:51-07:00,5,0,굿굿,굿굿곳
1520354659,오딘: 발할라 라이징,임주윤,2022-02-10T19:18:00-07:00,1,0,도라이들많음,가만히 있는 애들 다 죽이고 다니는데 신고도 없고 ㅠㅠ.. 토나와용
1520354659,오딘: 발할라 라이징,라면에한잔,2022-02-10T09:14:12-07:00,1,0,훈장 모아 영웅 뽑기 거지 같음,3만 이상만 되면 마을의뢰가 거지같이 안줌. 너무 티남!!!  서민은 하지 말아야 할 게임   서버에 사람도 몇년 없음
1520354659,오딘: 발할라 라이징,패치땜에폭망,2022-02-09T02:48:49-07:00,1,0,업뎃만 하면 사라지는 게임,업뎃만 하면 한달 죽어라 해서 초기화되네요 처음은 카카오연동했고 두번째는 게스트 로그인했는데.. 계정 다시 로그인하면 비자카드 있어야 되고.. 점점 게임의 재미도 없고 헤볼만큼 해본 게임들중 하나였네요. 다시 접속하는게 뭐 그리 어렵게 해두셨는지 도무지 이해가 안가네요 필요한 사람만 추가 비번 설정을 만들면 되지 단순하고 재밌게 즐기는게 게임인데.. 말이죠
1520354659,오딘: 발할라 라이징,@mio85718571,2022-02-09T00:39:35-07:00,5,0,굿,좋아요
1520354659,오딘: 발할라 라이징,오렌지100,2022-02-08T05:43:17-07:00,1,0,개발자님,빌란트한테가면 튕김현상 해결해주세요ㅠ 깨고 싶어서 오기 생기네요 노트북도 튕겨 휴대폰으로도 튕겨 왜그러는건가요..
1520354659,오딘: 발할라 라이징,하띠하띠,2022-02-07T05:08:28-07:00,5,0,역시는 역시?,오딘 처음에는 재밌게 하며 검사도 접음.. 약간의 현질을 하며 게임시작 하지만!!! 레벨에 맞지 않는 퀘스트 몬스터보다 렙 높아도 투력이딸려서 퀘스트 진행불가 결국은 현질.. 아바타 와 탈것 템도 영웅 등급은 껴야 진행가능할정도 확률은 또 말도 안되게 안좋음 뭐 운빨게임이라하겠지만.. 바쁜 직장인이 게임하기엔 너무 조건이 안좋음 그렇다고 템을 퍼주는것도 아님 .. 한참 레벨 낮은곳에서 자기전 자동사냥 돌려도 일어나면 포션다써서 죽거나 누가 죽임; 결국은 현질 안하면 강해지지도 않고 그냥 죽음.. 던전에서 ai모드 불가… 기대한것보다 실망이 너무 큼… 한줄요약 누가 돈을 많이썼느냐가 결국엔 랭커임 ㅇㅇ..
1520354659,오딘: 발할라 라이징,Zndjhwbsk,2022-02-06T06:53:31-07:00,5,0,ㅋㅋ,할만해
